participant,date,overall_time,trial_count,click_order,prompt_rt_sec,selection_rt_ms,pressed_object,line_width,top_x,top_y,bottom_x,bottom_y,line_id,line_orientation,selected_or_released,accuracy,possible_thinnest_lines,is_practice,is_anomaly_trial,anomaly_mid_x,anomaly_mid_y,anomaly_line_id,anomaly_group
59,2021_Oct_29_1030,0 days 00:17:54.642365000,29,3,9.489716099999896,1797.5059999999999,line,2.0,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:17:56.046135000,29,4,9.489716099999896,3201.276,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:13.310049000,30,1,12.78437010000016,1748.808,line,1.3333,-9.19313414725039,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:15.545734000,30,2,12.78437010000016,3984.493,line,1.3333,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:17.347266000,30,3,12.78437010000016,5786.025,line,1.6667,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:18.984164000,30,4,12.78437010000016,7422.923,submit,,,,,,,,,0.6666666666666666,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:35.565767000,31,1,14.431113399999958,448.538,line,1.3333,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:36.698877000,31,2,14.431113399999958,1581.6480000000001,line,1.6667,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:37.569037000,31,3,14.431113399999958,2451.808,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:38.803038000,31,4,14.431113399999958,3685.809,submit,,,,,,,,,1.0,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:54.950983000,32,1,14.63679300000058,415.545,line,1.3333,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:55.618306000,32,2,14.63679300000058,1082.868,line,1.3333,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:56.220081000,32,3,14.63679300000058,1684.643,line,1.3333,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:18:57.071236000,32,4,14.63679300000058,2535.798,submit,,,,,,,,,1.0,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:21.709908000,33,1,22.985527900000307,580.616,line,2.0,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:22.476767000,33,2,22.985527900000307,1347.475,line,1.3333,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:23.544712000,33,3,22.985527900000307,2415.42,line,1.3333,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:25.113809000,33,4,22.985527900000307,3984.517,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:42.196680000,34,1,15.503253300000324,564.142,line,1.0,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:43.433005000,34,2,15.503253300000324,1800.467,line,1.3333,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:47.735432000,34,3,15.503253300000324,6102.894,line,1.3333,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:19:49.505647000,34,4,15.503253300000324,7873.109,submit,,,,,,,,,1.0,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:20:18.480524000,35,1,19.183554599999297,7986.583,line,1.6667,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:20:19.316155000,35,2,19.183554599999297,8822.214,line,1.6667,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:20:20.717302000,35,3,19.183554599999297,10223.361,line,1.6667,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:20:21.401897000,35,4,19.183554599999297,10907.956,submit,,,,,,,,,1.0,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:20:27.606214000,36,1,2.64431439999953,2349.301,line,1.3333,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,6,False,True,-9.19313414725039,-39.346684210955445,r2c1_right,1
59,2021_Oct_29_1030,0 days 00:20:28.773495000,36,2,2.64431439999953,3516.582,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,6,False,True,-9.19313414725039,-39.346684210955445,r2c1_right,1
59,2021_Oct_29_1030,0 days 00:20:30.476390000,36,3,2.64431439999953,5219.477,line,1.3333,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,6,False,True,-9.19313414725039,-39.346684210955445,r2c1_right,1
59,2021_Oct_29_1030,0 days 00:20:31.912215000,36,4,2.64431439999953,6655.302,submit,,,,,,,,,1.0,6,False,True,-9.19313414725039,-39.346684210955445,r2c1_right,1
59,2021_Oct_29_1030,0 days 00:20:50.512209000,37,1,16.13729880000028,531.346,line,1.6667,-9.19313414725039,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_right,forward_slash,selected,,4,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
59,2021_Oct_29_1030,0 days 00:20:51.479224000,37,2,16.13729880000028,1498.3609999999999,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,4,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
59,2021_Oct_29_1030,0 days 00:20:52.382065000,37,3,16.13729880000028,2401.202,line,2.0,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,4,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
59,2021_Oct_29_1030,0 days 00:20:53.616610000,37,4,16.13729880000028,3635.747,submit,,,,,,,,,0.6666666666666666,4,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
59,2021_Oct_29_1030,0 days 00:21:22.343494000,38,1,26.54991880000034,579.59,line,1.6667,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:21:23.343177000,38,2,26.54991880000034,1578.274,line,1.6667,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:21:24.511761000,38,3,26.54991880000034,2747.857,line,1.3333,-204.5965670736252,20.653315789044555,-204.5965670736252,-99.34668421095544,r2c0_right,vertical,selected,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:21:25.247893000,38,4,26.54991880000034,3483.989,submit,,,,,,,,,1.0,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:21:54.573993000,39,1,24.5038998,1113.416,line,2.0,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:21:55.742578000,39,2,24.5038998,2282.001,line,1.6667,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:21:56.308705000,39,3,24.5038998,2848.128,line,1.6667,-204.5965670736252,-99.34668421095544,-302.2982835368126,-169.02002631643316,r2c0_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:21:57.279445000,39,4,24.5038998,3818.868,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:22:17.614669000,40,1,16.53601069999968,480.985,line,1.0,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:22:19.916877000,40,2,16.53601069999968,2783.193,line,1.0,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:22:25.118893000,40,3,16.53601069999968,7985.209,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:22:26.441540000,40,4,16.53601069999968,9307.856,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:22:56.769672000,41,1,27.7800029,1347.547,line,1.6667,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:22:58.337836000,41,2,27.7800029,2915.7110000000002,line,1.6667,186.21029877912443,400.0,186.21029877912443,280.0,r0c2_right,vertical,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:23:04.844324000,41,3,27.7800029,9422.199,line,2.0,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:23:05.545212000,41,4,27.7800029,10123.087,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:23:47.937348000,42,1,38.2843426999998,415.441,line,1.0,283.91201524231184,210.32665789452227,283.91201524231184,90.32665789452227,r1c2_right,vertical,selected,,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:23:48.770796000,42,2,38.2843426999998,1248.8890000000001,line,1.6667,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:23:49.538800000,42,3,38.2843426999998,2016.893,line,1.0,-9.19313414725039,20.653315789044555,-9.19313414725039,-99.34668421095544,r2c1_right,vertical,selected,,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:23:50.890921000,42,4,38.2843426999998,3369.014,submit,,,,,,,,,1.0,6,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:11.360276000,43,1,18.485732400000416,681.525,line,2.0,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,8,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:12.427408000,43,2,18.485732400000416,1748.6570000000002,line,1.3333,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,8,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:13.228951000,43,3,18.485732400000416,2550.2,line,1.6667,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,8,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:14.132112000,43,4,18.485732400000416,3453.361,submit,,,,,,,,,1.0,8,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:25.456955000,44,1,9.461421500000142,580.557,line,1.6667,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:27.358307000,44,2,9.461421500000142,2481.909,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:28.226772000,44,3,9.461421500000142,3350.374,line,1.6667,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,released,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:29.230492000,44,4,9.461421500000142,4354.094,line,1.3333,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:36.770968000,44,5,9.461421500000142,11894.57,line,1.6667,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:40.123595000,44,6,9.461421500000142,15247.197,submit,,,,,,,,,1.0,5,False,False,,,,
59,2021_Oct_29_1030,0 days 00:24:53.969532000,45,1,10.63191039999947,1816.01,line,1.3333,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,4,False,True,-155.7457088420315,55.48998684178341,r1c0_bottom_right,1
59,2021_Oct_29_1030,0 days 00:24:55.069270000,45,2,10.63191039999947,2915.748,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,4,False,True,-155.7457088420315,55.48998684178341,r1c0_bottom_right,1
59,2021_Oct_29_1030,0 days 00:24:56.170351000,45,3,10.63191039999947,4016.829,line,1.6667,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,4,False,True,-155.7457088420315,55.48998684178341,r1c0_bottom_right,1
59,2021_Oct_29_1030,0 days 00:24:58.275525000,45,4,10.63191039999947,6122.003,submit,,,,,,,,,1.0,4,False,True,-155.7457088420315,55.48998684178341,r1c0_bottom_right,1
59,2021_Oct_29_1030,0 days 00:25:45.186557000,46,1,44.881218499999704,480.567,line,1.6667,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:25:49.259111000,46,2,44.881218499999704,4553.121,line,2.0,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:25:50.658540000,46,3,44.881218499999704,5952.55,line,2.0,-204.5965670736252,-99.34668421095544,-302.2982835368126,-169.02002631643316,r2c0_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:25:53.344131000,46,4,44.881218499999704,8638.141,line,2.0,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,released,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:25:54.347398000,46,5,44.881218499999704,9641.408,line,1.3333,-9.19313414725039,20.653315789044555,-9.19313414725039,-99.34668421095544,r2c1_right,vertical,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:25:55.283039000,46,6,44.881218499999704,10577.048999999999,submit,,,,,,,,,0.6666666666666666,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:26:13.863991000,47,1,15.840078600000197,882.103,line,2.0,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,3,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
59,2021_Oct_29_1030,0 days 00:26:14.481253000,47,2,15.840078600000197,1499.365,line,2.0,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,3,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
59,2021_Oct_29_1030,0 days 00:26:16.016127000,47,3,15.840078600000197,3034.239,line,2.0,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,3,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
59,2021_Oct_29_1030,0 days 00:26:17.286734000,47,4,15.840078600000197,4304.846,submit,,,,,,,,,0.0,3,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
59,2021_Oct_29_1030,0 days 00:26:41.909530000,48,1,23.1344552999999,380.588,line,1.3333,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,4,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
59,2021_Oct_29_1030,0 days 00:26:42.575860000,48,2,23.1344552999999,1046.918,line,1.3333,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,4,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
59,2021_Oct_29_1030,0 days 00:26:43.243054000,48,3,23.1344552999999,1714.112,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,4,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
59,2021_Oct_29_1030,0 days 00:26:44.646573000,48,4,23.1344552999999,3117.631,submit,,,,,,,,,1.0,4,False,True,-58.043992378844095,-134.1833552636943,r2c1_bottom_right,0
59,2021_Oct_29_1030,0 days 00:27:06.216731000,49,1,18.70936520000032,914.105,line,1.3333,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:10.554545000,49,2,18.70936520000032,5251.919,line,1.6667,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:21.631205000,49,3,18.70936520000032,16328.579,line,1.6667,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:22.601988000,49,4,18.70936520000032,17299.362,submit,,,,,,,,,0.3333333333333333,3,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:43.052517000,50,1,19.14827400000013,414.005,line,1.0,-9.19313414725039,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:44.621252000,50,2,19.14827400000013,1982.74,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:45.922024000,50,3,19.14827400000013,3283.512,line,1.0,186.21029877912443,400.0,186.21029877912443,280.0,r0c2_right,vertical,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:48.191793000,50,4,19.14827400000013,5553.281,line,1.0,186.21029877912443,400.0,186.21029877912443,280.0,r0c2_right,vertical,released,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:49.659319000,50,5,19.14827400000013,7020.807,line,1.6667,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:53.430373000,50,6,19.14827400000013,10791.861,line,1.0,-9.19313414725039,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_right,forward_slash,released,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:54.798531000,50,7,19.14827400000013,12160.019,line,1.0,-9.19313414725039,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_right,forward_slash,selected,,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:27:55.867509000,50,8,19.14827400000013,13228.997,submit,,,,,,,,,0.6666666666666666,4,False,False,,,,
59,2021_Oct_29_1030,0 days 00:28:10.931125000,51,1,12.005321300000105,480.708,line,1.6667,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
59,2021_Oct_29_1030,0 days 00:28:11.598319000,51,2,12.005321300000105,1147.902,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
59,2021_Oct_29_1030,0 days 00:28:11.998267000,51,3,12.005321300000105,1547.85,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,released,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
59,2021_Oct_29_1030,0 days 00:28:12.865650000,51,4,12.005321300000105,2415.233,line,1.6667,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
